ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
ANK,Naive_vs_EM,0.026452359617682202,0.09985439068100357,-0.07340203106332137,0.6249246268156545,0.9166808894272256
APCC,Naive_vs_EM,0.030846346635820317,0.03741726110147163,-0.006570914465651313,1.0,1.0
Actin,Naive_vs_EM,0.0022133687472332894,0.04445182234026856,-0.04223845359303527,1.0,1.0
Arc,Naive_vs_EM,-0.0286863610984214,-0.026935180955281458,-0.0017511801431399424,0.7910588769083846,1.0
BIR,Naive_vs_EM,-0.00830669379056476,-0.04545328738877126,0.037146593598206504,0.24282956469675598,0.647545505858016
BRCT,Naive_vs_EM,0.02103525776092148,0.07504126281781148,-0.05400600505689,0.110656388371414,0.5117260880971686
CDC14,Naive_vs_EM,-0.18503762726870296,-0.18105356352368304,-0.003984063745019917,0.24245613170875124,0.647545505858016
CKS1,Naive_vs_EM,-0.017746913580246913,-0.0091820987654321,-0.008564814814814813,1.0,1.0
CSL,Naive_vs_EM,0.025769745649263723,0.07126282909415439,-0.04549308344489067,1.0,1.0
CYCLIN,Naive_vs_EM,0.006675221417069244,0.003801831723027376,0.002873389694041868,0.47752206112557505,0.8186092476438429
Clathr,Naive_vs_EM,0.05042791795779844,-0.07566032167625793,0.12608823963405635,0.22246533263809742,0.647545505858016
DLG,Naive_vs_EM,0.04437804338202744,0.1693227091633466,-0.12494466578131916,0.30585421318938666,0.6673182833222981
EVH1,Naive_vs_EM,0.08831583107497742,0.03761574074074074,0.05070009033423668,0.4703329100388216,0.8186092476438429
FHA,Naive_vs_EM,-0.01233931645288467,0.04298198123160642,-0.05532129768449109,0.18050677840312934,0.647545505858016
GBD,Naive_vs_EM,0.12428065515714919,-0.03238896266784713,0.15666961782499633,0.6889401377825104,0.9185868503766805
IRF7,Naive_vs_EM,0.09823668289803747,0.09565441935959865,0.0025822635384388226,1.0,1.0
Integrin,Naive_vs_EM,-0.36072530864197533,-0.07705026455026455,-0.2836750440917108,0.014070074450243997,0.11256059560195197
LIR,Naive_vs_EM,0.04173291630926727,0.05970051674721229,-0.017967600437945014,0.00018082304301136887,0.004339753032272853
LYPXL,Naive_vs_EM,0.017002865961199293,0.08110119047619048,-0.06409832451499119,1.0,1.0
MAPK,Naive_vs_EM,0.033235401605737715,-0.007450520208768745,0.04068592181450646,0.06626102578488657,0.45436131966779364
MSH2,Naive_vs_EM,0.01982520403573035,-0.07571814150761519,0.09554334554334554,0.23073811550336543,0.647545505858016
MYND,Naive_vs_EM,0.0605979473449353,0.1394466755912539,-0.0788487282463186,0.3051862766794462,0.6673182833222981
NRP,Naive_vs_EM,0.12385095939312807,0.0066488174921909855,0.11720214190093708,0.2856290794099736,0.6673182833222981
PCNA,Naive_vs_EM,0.1240667545015371,-0.03776899429073344,0.16183574879227053,0.11727056185560114,0.5117260880971686
PDZ,Naive_vs_EM,-0.02103517958482676,0.025461796221624852,-0.04649697580645161,0.6841764389553133,0.9185868503766805
PP1,Naive_vs_EM,0.018767926175333585,-0.016014049964667248,0.034781976140000836,1.0,1.0
PP2A,Naive_vs_EM,-0.07151622955792725,-0.04073246738920604,-0.03078376216872121,0.33642207386295864,0.6930492552914638
PP2B,Naive_vs_EM,-0.0034862798020692757,0.038590064905854385,-0.04207634470792366,1.0,1.0
PP4,Naive_vs_EM,-0.008549253034547153,-0.06146416900093371,0.05291491596638656,0.6277926016471009,0.9166808894272256
PTB,Naive_vs_EM,-0.05107431149097816,-0.06302231718898385,0.011948005698005693,0.363211097238457,0.6973653066978375
Pex14,Naive_vs_EM,0.0035834266517357216,0.025027995520716686,-0.021444568868980964,1.0,1.0
REV1ctd,Naive_vs_EM,-0.16684333042357735,-0.02342353576921478,-0.14341979465436258,0.0038037379070827715,0.060859806513324344
