ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
WRC,Naive_vs_CM,0.17605633802816903,0.01330203442879499,0.16275430359937404,0.7985951215817328,1.0
WW,Naive_vs_CM,0.0071203841695644966,-0.05630071203841696,0.06342109620798146,1.0,1.0
deltaCOP1,Naive_vs_CM,-0.36502347417840375,0.229264475743349,-0.5942879499217527,0.06321739234947943,0.5185438312990147
eIF4E,Naive_vs_CM,0.17136150234741784,-0.17331768388106417,0.34467918622848204,0.1392525356734171,0.5185438312990147
14-3-3,Naive_vs_EM,0.030422008547008546,0.011939102564102563,0.018482905982905983,0.13958306087454253,0.691391775065353
ANK,Naive_vs_EM,0.16001564945226918,-0.11697965571205007,0.27699530516431925,1.0,1.0
APCC,Naive_vs_EM,0.0002286236854138089,-0.015775034293552814,0.016003657978966624,0.8880043053968814,1.0
Actin,Naive_vs_EM,-0.1784037558685446,-0.21517996870109546,0.036776212832550864,0.6618608572170204,1.0
Arc,Naive_vs_EM,-0.018300653594771243,0.03749257278669044,-0.05579322638146168,0.13555970593209254,0.691391775065353
BIR,Naive_vs_EM,0.04413549597263599,-0.05072823568354849,0.09486373165618447,0.15176892623385796,0.691391775065353
BRCT,Naive_vs_EM,0.14503968253968255,0.07321428571428572,0.07182539682539683,0.6983269209229435,1.0
CKS1,Naive_vs_EM,0.14285714285714288,-0.16547619047619047,0.30833333333333335,0.6543689180411523,1.0
CSL,Naive_vs_EM,0.007042253521126765,-0.2237871674491393,0.23082942097026604,0.6373665843882466,1.0
CYCLIN,Naive_vs_EM,0.029079861111111112,0.033203125,-0.004123263888888888,1.0,1.0
Clathr,Naive_vs_EM,-0.1107085346215781,0.0034889962426194326,-0.11419753086419754,0.9412931826596078,1.0
DLG,Naive_vs_EM,0.041862284820031306,0.10954616588419405,-0.06768388106416275,0.5973842435056924,1.0
FHA,Naive_vs_EM,0.11797542735042735,0.009775641025641026,0.10819978632478633,0.04011477166168809,0.691391775065353
IRF7,Naive_vs_EM,0.17136150234741784,0.1717527386541471,-0.0003912363067292701,0.18938583119280583,0.7058926435368217
Integrin,Naive_vs_EM,0.16118935837245696,0.013302034428794997,0.14788732394366197,1.0,1.0
LIR,Naive_vs_EM,0.011972402597402598,-0.031881313131313135,0.043853715728715735,1.0,1.0
LYPXL,Naive_vs_EM,0.0723593964334705,0.03414658044287674,0.038212815990593764,0.22221116469159607,0.7592214793629534
MAPK,Naive_vs_EM,0.005717998700454841,0.026088369070825214,-0.020370370370370372,1.0,1.0
MSH2,Naive_vs_EM,-0.2591269841269841,0.15515873015873016,-0.41428571428571426,0.11676124647798614,0.691391775065353
MYND,Naive_vs_EM,0.10590277777777778,-0.0272671568627451,0.13316993464052287,0.6025773077157619,1.0
NRP,Naive_vs_EM,0.003676470588235295,0.007965686274509803,-0.0042892156862745084,0.26973589550260346,0.8507055165851339
PDZ,Naive_vs_EM,0.037171229200214706,0.05340848094471283,-0.016237251744498124,1.0,1.0
PP1,Naive_vs_EM,-0.04932844932844932,0.008608058608058609,-0.057936507936507925,0.4728319357749715,1.0
PP2A,Naive_vs_EM,-0.05790441176470588,-0.025837418300653593,-0.032066993464052285,0.4071519898603997,0.9274017546820215
PP4,Naive_vs_EM,0.09560530679933664,-0.015091210613598666,0.1106965174129353,0.13110795785832918,0.691391775065353
Pex14,Naive_vs_EM,-0.06520674113266706,-0.0015187144816774453,-0.0636880266509896,1.0,1.0
REV1ctd,Naive_vs_EM,-0.22460317460317458,-0.032539682539682535,-0.19206349206349205,0.298964856264639,0.8755399362035856
SH2,Naive_vs_EM,-0.06810115350488022,-0.023489105787242434,-0.044612047717637784,0.38509863912434006,0.9274017546820215
SH3,Naive_vs_EM,0.03987396784006954,-0.051028538316673915,0.09090250615674345,0.9870238627894727,1.0
SUMO,Naive_vs_EM,-0.005927885557515186,-0.01151283558690966,0.005584950029394475,1.0,1.0
TRAF2like,Naive_vs_EM,0.006651017214397495,-0.04655712050078247,0.053208137715179966,1.0,1.0
TRAF4,Naive_vs_EM,-0.09821428571428571,0.008333333333333345,-0.10654761904761906,0.39300692196029074,0.9274017546820215
TRFH,Naive_vs_EM,-0.07785602503912363,0.09115805946791863,-0.16901408450704225,1.0,1.0
TYR,Naive_vs_EM,-0.08145861911294011,0.03664837677183356,-0.11810699588477366,0.11532081188902588,0.691391775065353
UBA3,Naive_vs_EM,0.02073552425665101,0.1068075117370892,-0.08607198748043819,1.0,1.0
USP7,Naive_vs_EM,0.11431327160493827,0.011766975308641976,0.1025462962962963,0.138225256233923,0.691391775065353
WD40,Naive_vs_EM,0.0007930384087791488,-0.03352194787379972,0.03431498628257887,1.0,1.0
WRC,Naive_vs_EM,0.17605633802816903,-0.054381846635367756,0.23043818466353677,0.7985951215817328,1.0
WW,Naive_vs_EM,0.0071203841695644966,0.009231660871005132,-0.002111276701440635,0.3555609749862434,0.9274017546820215
deltaCOP1,Naive_vs_EM,-0.36502347417840375,-0.155320813771518,-0.20970266040688576,0.11720357857128882,0.691391775065353
eIF4E,Naive_vs_EM,0.17136150234741784,0.1717527386541471,-0.0003912363067292701,0.18938583119280583,0.7058926435368217
