ELM,phenotype,effect,se,pip,significant
WRC,CM_High,0.7951010282045103,0.0,,False
WRC,CM_Low,0.08308668468055333,15895.290023535526,0.09999997860422428,False
WRC,EM_High,-0.3973368875877577,0.0,,False
WRC,EM_Low,-0.2393154973175229,0.0,,False
WW,Naive_High,-0.9241001278160597,9864.201889192394,0.09999997860422269,False
WW,CM_High,0.6304556317114847,19776.404940242144,0.09999997860422465,False
WW,CM_Low,-0.7804986746822666,10510.93150278071,0.099999978604223,False
WW,EM_High,-0.17159536230915134,0.0,,False
WW,EM_Low,-0.509613517606045,22733.621702066914,0.09999997860422477,False
deltaCOP1,Naive_High,0.9510161908628384,46569.98475234285,0.09999997860422517,False
deltaCOP1,CM_High,-0.35481056600071526,31975.706902122874,0.09999997860422502,False
deltaCOP1,CM_Low,-0.3726322723757911,43771.16164304928,0.09999997860422515,False
deltaCOP1,EM_High,-0.4809893034681689,0.0,,False
deltaCOP1,EM_Low,0.8141040820989239,45796.190432156975,0.09999997860422515,False
