motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
NRBOX,Naive_vs_EM,0.4686934401429237,,-1.000102703023571,0.30337539155514437,-3.2965847951506735,0.000978680664678637,-0.5314092628806472,,,0.011988838142313303
NRP,Naive_vs_EM,-0.29169154864688585,,0.6790673055725865,0.17924404839342534,3.7885068523005683,0.00015155541347138018,0.3873757569257007,,,0.0024754050866992094
PCNA,Naive_vs_EM,-0.8908681134978267,,-0.2322403473470911,0.2046254179188419,-1.1349535639761126,0.2563947752048501,-1.1231084608449178,,,0.5569716932013228
PDZ,Naive_vs_EM,-0.017645624118405673,,0.014725204744215764,0.06670263048556696,0.22075898112297065,0.8252801039029591,-0.0029204193741899087,,,0.9285202081409811
PP1,Naive_vs_EM,0.335097192550527,,0.059600450930493154,0.13093239073954,0.4552002036612514,0.6489652140009773,0.39469764348102016,,,0.7949823871511972
PP2A,Naive_vs_EM,-0.6733693150650677,,-0.071485510302702,0.10026632967174785,-0.7129562888831319,0.47587280592409875,-0.7448548253677697,,,0.7065990148569952
PP2B,Naive_vs_EM,-0.7016962425371198,,-0.5336428925768231,0.140415035287879,-3.8004683151113277,0.00014442288471402376,-1.2353391351139429,,,0.0024754050866992094
PP4,Naive_vs_EM,-0.547154719582282,,0.12029448873691984,0.11147542991024996,1.0791121311105971,0.280537743977334,-0.4268602308453622,,,0.5569716932013228
PTB,Naive_vs_EM,-0.06475999052635018,,-0.19968271447504282,0.11326617447602703,-1.7629509904327703,0.07790875593019184,-0.264442705001393,,,0.2726806457556714
Pex14,Naive_vs_EM,-0.5207893365661903,,-0.03880094037393356,0.10586309655522895,-0.366519983228443,0.713977104024494,-0.5595902769401239,,,0.839515969103631
REV1ctd,Naive_vs_EM,1.1248996430206644,,-0.4702757189496314,0.15341934139986407,-3.0652961657808815,0.0021745454648747125,0.654623924071033,,,0.017758787963143483
SH2,Naive_vs_EM,0.084471171979633,,-0.10016491589036591,0.06141075372424907,-1.6310647535793736,0.10287665688075609,-0.015693743910732916,,,0.2800531215087249
SH3,Naive_vs_EM,0.03914337144305956,,-0.1668897998059481,0.06267941038124185,-2.6625936458376995,0.00775409902667539,-0.12774642836288852,,,0.04749385653838676
SUMO,Naive_vs_EM,-0.6599260752150973,,0.13417463329719448,0.09409795783438056,1.4259037750144574,0.15389611961114993,-0.5257514419179028,,,0.3968899926813867
TRAF2like,Naive_vs_EM,0.3580202575667504,,0.24679932127524706,0.10762664990199405,2.2931060429734185,0.021841900570146112,0.6048195788419974,,,0.11891701421523994
TRAF4,Naive_vs_EM,0.3308876420627965,,-0.22188200625933335,0.18327953845779899,-1.2106207170006749,0.22604080060656895,0.10900563580346317,,,0.5537999614860939
TRAF6,Naive_vs_EM,-1.1227074736320353,,0.26304084321766186,0.12907764782527062,2.037849679239074,0.04156496832926229,-0.8596666304143734,,,0.20366834481338522
TRFH,Naive_vs_EM,-0.6416503569888398,,0.06590525850716922,0.18357329041417758,0.3590133311794649,0.7195851163745408,-0.5757450984816705,,,0.839515969103631
TYR,Naive_vs_EM,-0.7188193918837238,,-0.1558418969623564,0.09183814509614431,-1.6969190394602078,0.08971196790652648,-0.8746612888460802,,,0.2800531215087249
UBA3,Naive_vs_EM,-0.2175144523281618,,0.08146315076179472,0.11095802544706239,0.7341798885981479,0.462839109034621,-0.13605130156636708,,,0.7065990148569952
USP7,Naive_vs_EM,-0.669979206014136,,-0.006531740653735185,0.05699405234261432,-0.1146038996221965,0.9087590886270096,-0.6765109466678711,,,0.9474296881430525
WD40,Naive_vs_EM,-0.5240377001338299,,-0.064554782189161,0.06089906510443154,-1.0600291166779083,0.28913135321218975,-0.5885924823229909,,,0.5569716932013228
WRC,Naive_vs_EM,-0.34612192933490554,,0.01372071383965734,0.11191099123979353,0.1226038093993622,0.9024208377411673,-0.3324012154952482,,,0.9474296881430525
WW,Naive_vs_EM,-0.11501826862135699,,-0.055509332820456794,0.06197720244882461,-0.8956411491191714,0.37044445109133384,-0.17052760144181378,,,0.6353249888882639
deltaCOP1,Naive_vs_EM,0.28474974829643296,,-0.19694380178538967,0.22246639826700537,-0.8852743754542952,0.3760086668930541,0.08780594651104329,,,0.6353249888882639
eIF4E,Naive_vs_EM,0.5672451033595967,,-0.09597127949658257,0.19363333383720152,-0.4956340811508779,0.6201526028072564,0.4712738238630141,,,0.7949823871511972
14-3-3,PD1Low_vs_PD1High,,,0.03236100399223077,0.04931711776419721,0.6561819801992548,0.5117070417168152,,-0.17660608293103558,-0.20896708692326635,0.6598327643190512
ANK,PD1Low_vs_PD1High,,,0.38460304349718977,0.17078086058256933,2.2520266157766633,0.024320590104662903,,-0.15549147237416117,-0.5400945158713509,0.07944726100856549
APCC,PD1Low_vs_PD1High,,,-0.23797189148036013,0.14093201485696105,-1.6885580733511099,0.09130415110334843,,-1.319031792529292,-1.081059901048932,0.17895613616256292
Actin,PD1Low_vs_PD1High,,,0.3364689445034311,0.17108761119694893,1.9666470421175155,0.04922391614628908,,0.3537466061116552,0.017277661608224054,0.13066840797708879
Arc,PD1Low_vs_PD1High,,,0.08249303026351493,0.06272038069956266,1.3152507899890686,0.18842563068886986,,0.1586683516449733,0.07617532138145838,0.3101988665053971
BIR,PD1Low_vs_PD1High,,,-0.1311229500376273,0.07214176992062488,-1.817573233674436,0.0691293857248303,,0.5169144329649371,0.6480373830025644,0.161301900024604
BRCT,PD1Low_vs_PD1High,,,-0.13889933078892147,0.07778388323631466,-1.7857083628356842,0.07414649060346706,,-0.6553857619554609,-0.5164864311665395,0.16514445634408573
CDC14,PD1Low_vs_PD1High,,,-0.29662859950530596,0.2274007884584685,-1.3044308312039161,0.19208672878298205,,-1.304475451370025,-1.007846851864719,0.3101988665053971
CKS1,PD1Low_vs_PD1High,,,-0.06541953323562116,0.10963018138137631,-0.5967292255774236,0.5506881769190755,,-0.3624266976249381,-0.29700716438931696,0.6745930167258674
CSL,PD1Low_vs_PD1High,,,0.2629390398535545,0.20346366595002868,1.2923144711161016,0.1962482624830063,,0.023321596497609648,-0.23961744335594487,0.3101988665053971
CYCLIN,PD1Low_vs_PD1High,,,-0.2362796570740776,0.08010191676671392,-2.9497378666007505,0.003180436453304641,,-0.5994297381641649,-0.3631500810900873,0.015584138621192739
Clathr,PD1Low_vs_PD1High,,,-0.018899631644801795,0.17501173115878152,-0.10799065593868605,0.9140031043427344,,-0.33744294304145167,-0.3185433113966499,0.9140031043427344
DLG,PD1Low_vs_PD1High,,,0.16515700713961312,0.222010481467361,0.7439153595272653,0.4569276825373929,,-2.063658406467253,-2.228815413606866,0.6151773992424019
EVH1,PD1Low_vs_PD1High,,,-0.6186295249411392,0.1503042218536507,-4.115849290936691,3.857563169631216e-05,,-0.5148408363969343,0.10378868854420482,0.00037804119062385917
FHA,PD1Low_vs_PD1High,,,0.09937333801618442,0.04959115038918251,2.0038522445299245,0.045085890430023284,,-0.49173572401552035,-0.5911090620317048,0.1299534488865377
GBD,PD1Low_vs_PD1High,,,0.03313336255411592,0.21587429278738063,0.15348452159956674,0.8780161956559467,,-1.4233174829733204,-1.4564508455274363,0.901109939304188
IRF7,PD1Low_vs_PD1High,,,0.3735207067183859,0.20066713656202761,1.861394511915647,0.06268848503429994,,-1.6701734753919222,-2.043694182110308,0.15358678833403486
